2025-03-02 17:09:28.876929,2.88
2025-03-02 17:14:29.183206,2.88
2025-03-02 17:19:29.594405,2.87
2025-03-02 17:24:30.333790,2.86
2025-03-03 10:41:24.154281,2.51
2025-03-03 16:09:27.046439,2.39
2025-03-03 16:14:29.375897,2.39
2025-03-13 22:10:07.837798,2.29
2025-03-14 05:52:51.350578,2.3
2025-03-14 06:03:30.599684,2.31
